299,789,387,879
539,445,630,535
540,263,616,343
675,37,762,125
639,166,714,245
368,697,456,792
660,759,741,846
801,405,865,475
403,464,489,546
333,115,409,190
800,225,878,307
348,357,428,437
596,804,674,884
225,304,303,382
532,705,608,782
402,607,480,689
737,118,823,205
480,565,551,640
894,498,984,592
262,193,332,267
582,88,658,166
632,621,721,717
862,326,941,409
218,112,285,178
211,472,278,541
927,648,993,724
492,169,567,244
831,66,906,146
292,921,371,998
907,887,994,979
481,846,551,917
522,18,608,101
285,423,353,493
571,528,646,604
737,606,806,684
442,58,515,135
578,923,660,1000
123,243,185,303
736,887,812,969
824,821,918,916
383,20,459,91
917,6,1000,89
448,764,513,831
924,791,999,874
883,731,960,819
804,703,891,789
652,904,731,985
575,359,647,430
774,0,853,58
217,0,286,57
786,653,878,734
798,568,882,654
783,521,877,600
421,891,488,960
364,908,431,982
