80,109,159,192
270,561,342,633
106,197,183,275
125,384,209,467
228,244,314,332
111,284,197,373
59,26,134,101
849,464,923,541
440,78,518,157
137,783,204,852
331,245,413,327
250,347,328,426
451,171,520,239
60,834,128,900
858,154,927,223
309,143,386,223
34,385,112,464
191,727,255,792
388,430,459,498
732,487,796,551
52,462,127,537
136,608,199,674
844,315,910,388
195,625,267,699
796,605,860,666
269,54,343,126
59,751,122,812
888,276,950,342
762,332,828,396
945,453,993,538
601,342,662,410
490,725,547,781
305,485,362,543
537,31,601,90
632,659,695,721
718,942,784,1000
481,843,536,896
908,350,971,412
9,231,56,291
847,948,909,1000
684,621,743,677
