79,556,163,642
470,62,561,156
21,421,107,505
63,279,157,377
280,211,364,295
135,129,228,221
66,35,159,127
828,891,917,985
539,142,615,221
764,336,850,423
325,459,407,546
156,254,245,347
7,180,96,265
216,488,300,574
861,48,949,138
139,386,221,472
419,421,509,520
658,492,735,579
868,295,948,380
262,635,349,725
497,544,577,627
356,323,436,407
790,793,863,866
638,382,720,465
368,593,452,676
570,523,658,619
249,358,330,443
733,468,818,557
185,19,257,94
603,732,674,799
463,303,536,379
330,62,406,142
240,89,314,170
536,413,605,485
672,945,751,996
293,789,353,853
935,405,992,468
771,692,829,749
