158,436,243,526
521,190,604,279
57,814,132,894
169,548,255,636
473,385,556,470
49,672,126,750
295,26,377,106
833,326,904,400
214,766,302,857
16,577,103,664
801,198,874,270
197,654,277,737
25,306,88,392
712,342,788,422
253,882,331,959
517,460,596,547
637,602,714,684
374,859,454,941
791,41,874,131
751,585,828,663
334,633,416,717
611,367,686,450
912,832,996,919
451,224,526,306
411,526,490,609
672,60,753,138
490,851,565,927
584,907,663,981
431,636,505,715
273,434,353,514
747,757,837,850
665,713,742,793
782,863,854,938
842,448,911,518
223,45,303,125
360,724,434,798
538,610,627,701
0,93,73,170
458,748,534,827
372,259,447,344
905,176,979,251
621,485,703,567
85,299,172,395
731,464,805,534
768,696,841,770
304,536,374,605
848,926,922,996
881,557,943,621
946,301,994,386
170,283,251,370
305,252,384,327
591,848,653,912
236,286,308,364
