414,701,489,777
917,480,989,557
137,204,217,287
217,866,288,940
216,260,291,339
427,371,506,449
0,599,65,683
284,685,355,761
828,27,907,111
67,328,140,402
194,517,263,589
855,742,923,812
530,836,594,899
757,887,824,959
155,792,226,863
129,126,194,191
714,642,789,715
434,573,497,639
279,208,348,278
409,274,489,354
185,704,259,779
656,883,726,952
673,462,744,533
320,940,388,1000
312,611,387,685
367,136,439,208
64,515,136,585
317,473,385,545
723,773,788,842
938,599,1000,672
4,713,68,796
509,707,574,774
720,235,786,303
82,770,148,839
920,888,984,961
862,826,930,889
266,555,329,623
224,438,284,498
292,0,359,53
22,813,85,872
732,510,791,574
875,149,939,215
545,207,611,271
