321,226,398,306
591,272,686,371
2,109,81,184
60,638,136,716
678,566,765,657
623,166,704,253
330,724,403,797
766,674,838,749
886,121,977,213
61,812,135,886
567,109,637,183
398,132,479,215
159,524,238,607
404,36,483,114
418,643,504,727
345,858,414,926
738,414,807,484
884,628,967,716
193,917,276,995
815,281,906,375
55,725,122,791
915,318,997,408
169,603,245,674
877,526,950,599
564,767,650,848
188,764,260,836
475,338,552,413
530,652,606,728
51,170,126,254
48,265,119,331
75,398,170,483
721,258,790,325
711,77,784,151
129,6,205,84
870,200,957,283
260,397,331,464
441,179,515,254
96,314,169,392
385,374,456,444
109,468,194,551
353,541,427,618
438,714,525,792
59,26,145,119
816,51,893,121
432,775,521,851
449,820,527,897
213,0,290,59
418,591,487,654
938,254,1000,333
194,263,262,333
284,543,350,608
494,135,557,201
669,698,738,769
