716,337,793,415
321,283,403,367
205,570,295,660
283,112,361,192
259,685,347,778
264,2,344,78
154,726,241,818
578,811,657,886
561,533,637,611
32,752,103,824
431,250,508,333
695,552,781,644
710,830,783,915
373,929,448,1000
86,606,161,682
40,846,118,924
234,929,313,1000
762,754,841,836
660,229,735,305
335,831,416,916
202,334,287,419
611,648,698,740
3,402,72,491
820,542,891,614
544,214,622,288
205,137,274,206
622,880,701,961
104,153,175,224
862,899,955,991
153,417,224,488
179,840,259,918
63,26,133,93
284,481,357,558
193,489,273,569
918,753,995,839
512,649,585,730
377,176,450,247
420,499,496,579
193,253,260,325
370,411,438,483
442,793,523,872
48,506,116,578
466,576,549,658
581,409,652,485
482,885,553,958
517,154,581,220
395,658,468,734
160,0,230,57
785,923,859,994
501,408,573,477
841,824,921,920
314,773,383,840
104,277,166,340
347,605,412,672
502,484,570,547
636,472,738,558
