239,439,317,520
821,838,889,906
918,265,993,346
576,250,653,337
798,312,877,395
292,923,371,998
193,807,279,892
300,630,381,712
377,864,462,950
81,134,157,208
537,754,611,836
294,537,372,618
415,378,482,444
795,455,865,527
205,645,297,737
142,275,208,343
202,166,280,245
254,66,333,151
925,733,995,809
645,568,711,639
763,542,833,611
0,278,65,360
304,245,385,324
22,759,86,843
572,880,639,948
548,11,621,81
616,707,693,787
92,858,155,923
72,684,136,752
729,81,818,172
884,516,964,598
678,808,757,888
407,40,480,112
810,717,886,795
807,185,878,262
582,85,656,160
497,647,583,734
701,176,778,254
183,39,253,110
616,162,692,236
691,14,764,88
878,151,945,221
546,560,614,626
0,909,71,998
741,858,807,925
291,348,359,416
62,908,137,987
572,622,642,692
902,618,974,687
110,36,177,100
330,752,417,842
821,0,890,60
950,374,995,458
406,127,470,192
360,315,425,380
