297,78,398,182
491,165,589,269
651,560,754,671
743,365,836,466
452,280,550,383
645,49,747,157
303,880,398,987
763,570,852,669
241,485,337,586
259,183,350,282
567,766,663,870
865,59,956,161
315,585,411,688
233,798,325,894
752,52,845,156
142,188,234,285
529,865,621,961
637,368,732,470
159,697,254,801
618,669,711,770
397,678,496,783
666,260,762,363
782,266,876,367
889,263,981,362
198,588,293,691
597,466,695,564
828,164,921,263
434,568,531,674
514,650,613,760
411,873,504,978
701,469,799,571
422,73,513,170
714,156,810,258
102,295,200,398
482,474,578,575
341,780,434,879
724,669,812,763
59,400,152,502
471,778,560,876
544,563,639,668
196,893,287,991
275,689,364,785
901,461,990,558
188,91,276,184
607,166,701,264
124,808,213,904
68,96,158,193
0,623,82,717
525,376,615,472
539,71,630,169
853,373,939,460
137,496,228,593
809,466,895,556
56,713,144,806
225,301,319,401
886,561,976,660
82,909,171,989
227,6,321,61
94,605,180,698
343,286,428,381
365,491,449,583
2,315,81,400
892,765,975,854
310,398,390,481
851,857,928,941
6,613,60,724
32,523,111,607
397,193,478,282
923,653,1000,750
