503,244,605,347
38,595,134,702
120,167,218,270
778,356,873,458
191,743,292,855
409,669,509,777
449,74,547,179
545,525,640,629
568,419,665,525
337,104,434,208
530,140,632,244
247,528,342,632
731,562,830,672
141,563,238,667
436,563,535,670
487,348,582,455
859,424,951,525
686,774,781,880
255,23,347,122
811,640,906,744
208,240,310,344
607,706,704,811
405,270,502,380
615,215,710,318
682,390,773,489
702,284,798,386
653,493,750,597
229,133,324,233
374,878,470,980
506,739,595,836
56,483,155,594
589,318,685,423
560,905,653,1000
829,145,924,247
176,860,268,956
328,598,427,703
750,75,841,174
267,422,363,525
711,667,807,772
891,699,985,802
222,634,320,739
884,318,975,416
852,44,946,144
759,463,850,561
636,601,727,697
90,785,185,889
193,350,285,448
141,51,240,158
397,777,488,876
663,10,760,106
363,9,457,82
729,173,824,279
866,815,956,905
359,490,449,592
909,215,995,319
0,299,99,410
300,305,399,413
813,256,898,345
779,839,860,927
169,449,260,550
73,882,169,983
841,907,933,993
122,278,210,371
798,742,884,834
118,671,210,774
670,876,763,983
469,462,555,558
484,846,574,942
845,531,931,623
21,706,115,807
58,0,152,88
0,419,85,514
256,931,361,999
45,101,132,191
913,599,995,701
293,820,376,910
482,3,578,53
322,717,404,804
662,118,737,200
