5,529,100,631
656,490,745,586
206,232,299,329
799,788,887,879
594,414,684,510
526,596,612,689
168,579,260,680
268,559,363,661
497,428,585,525
607,162,695,259
105,755,198,855
73,846,160,940
140,156,233,253
494,679,583,775
171,821,254,916
589,660,676,754
614,816,706,913
886,362,975,458
635,318,723,414
457,771,548,867
855,193,948,293
341,381,432,480
571,251,662,348
694,394,781,487
5,268,99,363
311,202,404,305
423,854,512,951
405,458,493,552
410,190,501,288
788,380,876,477
525,842,609,933
708,808,795,906
564,508,652,599
468,527,554,620
511,173,603,267
45,172,131,265
303,466,395,565
292,725,383,823
398,700,482,794
129,928,233,994
427,618,514,711
819,288,908,382
108,522,194,614
473,272,561,365
537,347,621,433
335,633,423,729
717,556,809,655
71,349,161,447
228,902,315,994
837,696,924,788
44,693,132,788
815,542,898,632
683,641,769,732
369,794,451,882
10,779,95,872
673,896,762,992
268,817,354,906
446,364,526,448
895,771,976,862
378,294,462,383
152,420,231,504
251,396,330,486
735,310,811,391
909,917,994,998
2,368,54,468
924,270,999,370
