399,83,486,178
43,187,132,284
487,342,575,439
235,398,321,493
308,29,396,122
58,602,149,699
579,294,668,388
490,551,580,646
399,800,487,892
399,507,485,601
581,598,676,700
314,243,400,336
584,390,670,483
61,701,145,790
226,601,309,694
487,454,574,545
50,506,143,600
230,710,314,800
319,450,405,542
583,806,671,899
407,695,493,788
405,192,490,283
317,342,406,435
585,495,676,588
142,659,225,749
224,192,310,288
487,656,576,749
580,184,672,285
60,802,148,898
487,135,575,229
139,144,227,236
312,561,398,652
314,139,398,232
52,303,137,394
495,27,588,127
318,744,405,840
140,447,228,541
228,298,312,388
141,341,228,438
492,844,577,932
500,751,585,842
131,53,223,145
315,657,400,747
491,245,574,335
63,905,149,995
149,852,232,941
226,90,308,179
404,896,492,986
219,0,310,85
407,400,489,485
582,91,667,182
146,758,231,848
231,897,314,985
236,504,314,590
325,847,404,931
404,606,484,688
148,560,224,640
0,42,60,143
0,762,67,849
1,457,55,563
