788,465,882,566
763,578,856,680
465,562,563,668
140,131,238,236
514,343,612,451
432,663,534,774
572,529,670,634
542,227,642,337
679,501,776,607
316,700,417,808
552,647,645,750
875,552,972,651
116,659,214,763
657,609,753,714
292,814,391,921
587,18,686,119
844,661,941,765
198,317,295,419
719,797,813,899
756,172,853,274
381,890,480,999
3,273,106,380
734,288,834,391
518,750,620,858
488,452,582,557
638,720,726,817
338,180,443,288
821,365,910,458
740,692,832,791
350,591,447,698
710,393,804,496
781,72,874,172
604,426,696,527
578,126,670,224
83,878,179,984
400,782,501,888
228,620,325,725
653,206,748,311
680,94,775,197
90,349,185,449
494,860,592,963
701,10,799,83
208,743,305,846
179,24,272,124
290,416,377,510
12,685,108,798
270,929,371,996
827,768,918,872
894,439,987,541
404,372,501,479
629,317,724,423
190,846,283,950
379,483,475,586
905,844,991,944
439,266,531,366
227,213,318,311
371,72,467,179
805,872,892,964
141,544,239,650
0,386,85,481
269,517,361,615
465,158,556,254
39,158,137,264
65,52,155,150
124,249,210,341
283,6,379,101
12,805,102,904
2,913,77,1000
578,937,680,1000
922,337,995,433
852,261,927,349
3,84,56,189
