836,755,929,857
846,266,948,376
804,145,912,253
748,811,842,910
914,18,995,118
236,463,335,572
268,251,358,349
802,386,911,503
939,911,995,994
745,286,848,392
290,118,385,219
640,342,732,438
626,570,716,672
191,317,292,430
430,76,529,184
698,440,804,552
298,338,391,439
522,377,605,463
399,292,481,379
853,531,944,625
386,387,476,481
672,866,754,956
495,472,580,564
84,363,169,457
245,604,320,692
679,755,757,845
142,231,223,316
607,462,698,561
403,915,482,987
285,714,364,802
80,470,158,556
932,15,983,116
929,359,1000,466
