780,6,888,85
414,30,519,137
885,472,979,571
455,805,548,902
319,44,411,142
366,617,460,714
194,497,284,591
806,806,912,919
746,366,837,458
152,650,253,753
295,719,394,824
241,584,343,689
614,315,716,418
477,677,564,775
894,178,996,285
480,201,571,299
7,210,87,309
377,353,464,449
635,170,726,268
721,835,819,935
251,258,341,349
535,70,638,175
828,343,916,438
348,817,459,928
45,597,135,699
700,465,796,564
280,366,359,452
222,779,322,884
144,574,234,668
558,761,643,850
381,231,475,330
182,50,292,156
735,238,830,336
671,720,753,808
681,51,780,150
141,767,222,854
169,350,253,437
37,312,134,411
139,211,231,308
90,83,185,178
24,3,136,89
354,160,448,261
518,506,588,586
478,325,562,413
763,749,845,838
940,365,1000,476
91,167,178,255
425,505,493,579
754,129,835,211
665,535,748,624
920,186,983,286
13,918,92,986
