133,893,244,997
395,200,500,314
219,798,323,907
597,277,707,383
215,321,319,434
326,924,419,1000
397,2,505,57
272,622,375,732
418,628,522,736
111,61,218,166
419,418,536,539
182,681,291,795
17,153,129,263
338,810,428,908
143,572,248,685
117,778,216,884
22,254,124,360
357,709,462,816
841,442,922,534
196,478,299,592
327,105,424,203
131,384,235,493
306,432,399,533
261,208,369,322
506,858,592,949
228,4,334,112
334,313,428,413
139,186,232,276
0,388,102,492
75,469,172,578
66,696,163,801
229,109,318,194
487,553,589,659
501,940,598,999
0,535,76,649
836,321,906,403
539,600,632,705
417,551,503,637
66,5,149,83
861,187,929,263
875,928,945,994
511,44,582,124
