319,384,417,483
592,559,686,661
241,481,335,578
713,347,807,438
368,485,469,587
7,300,99,394
128,113,220,209
381,590,475,689
37,57,125,149
709,88,796,176
414,340,511,436
531,303,618,392
911,222,993,312
179,11,266,96
570,129,655,217
586,438,672,525
493,573,575,656
70,493,159,581
74,190,155,278
274,632,356,718
83,364,174,455
595,6,686,75
355,701,452,798
901,313,980,392
539,219,626,304
162,556,245,639
8,593,96,683
3,203,56,292
165,673,238,752
556,697,658,800
820,157,899,241
214,202,284,274
504,479,593,565
932,943,991,996
516,22,593,99
748,9,838,76
154,315,225,392
1,406,82,488
368,57,441,131
751,181,838,266
271,6,367,107
488,905,565,982
