857,255,949,352
347,622,440,721
529,241,626,343
428,443,528,539
281,712,372,802
625,308,720,404
631,418,723,510
253,808,349,900
463,558,567,660
450,679,547,778
776,728,871,824
904,133,983,217
885,410,975,501
283,501,374,586
874,765,955,849
415,265,507,359
793,921,887,1000
764,813,861,909
579,481,676,575
318,415,408,504
312,275,403,365
577,597,668,687
496,371,594,469
911,850,992,939
358,775,457,881
674,808,765,902
614,759,692,836
452,793,534,880
667,550,748,630
624,680,708,763
636,212,718,298
674,623,762,714
376,919,462,1000
268,340,346,420
700,147,777,227
697,708,786,798
295,931,377,1000
571,69,636,140
180,912,252,984
620,151,692,225
541,855,628,946
457,888,534,965
498,937,584,994
