496,649,579,736
255,742,339,825
891,553,975,641
611,724,700,810
719,681,804,768
729,450,814,534
553,915,637,992
1,488,82,574
684,316,767,399
513,124,591,203
620,167,701,251
187,648,265,729
561,248,645,336
772,558,852,638
478,275,554,355
5,703,53,788
64,555,137,632
873,872,948,947
588,366,666,444
376,277,453,359
46,791,114,865
841,481,919,562
776,214,848,288
632,429,714,511
492,792,562,866
464,929,544,998
775,872,842,944
779,106,845,177
696,120,765,194
636,509,710,583
800,653,868,727
278,672,354,751
878,243,948,316
678,883,758,963
631,644,710,723
322,210,389,281
945,647,1000,740
