508,403,593,490
355,210,444,303
276,146,369,243
483,500,570,593
69,308,152,396
780,343,870,433
434,738,515,823
50,885,136,968
115,692,197,779
648,224,739,312
590,85,679,172
679,896,763,983
632,667,734,772
524,583,613,669
531,709,619,795
808,134,892,219
875,398,957,480
808,250,891,333
902,257,978,335
685,531,771,614
669,122,745,202
794,540,875,622
798,464,882,547
771,874,850,955
923,762,996,847
491,284,569,364
734,182,806,256
696,815,772,895
797,719,875,796
689,320,767,397
59,217,138,298
691,452,764,524
46,750,122,826
806,635,882,711
154,592,228,665
867,880,935,950
