26,160,121,255
202,484,300,584
141,894,234,989
70,481,168,577
184,692,283,792
224,337,314,428
311,444,398,532
25,263,116,354
133,390,227,488
117,69,211,161
236,12,326,100
363,719,456,812
396,207,502,313
124,786,214,877
333,319,427,414
149,580,248,679
219,803,314,904
419,420,530,536
605,282,699,377
146,186,225,266
419,640,518,737
847,448,924,525
2,385,94,483
495,552,589,656
73,710,158,792
273,633,375,730
421,552,499,632
6,545,55,631
334,818,426,907
333,927,419,1000
514,865,590,944
876,926,961,1000
711,713,791,792
342,121,416,197
609,927,695,1000
828,323,904,405
603,471,680,548
548,616,636,704
232,112,309,187
403,5,492,55
506,43,580,116
859,4,942,63
