91,460,191,559
212,510,309,612
325,462,418,562
343,160,438,261
71,672,171,774
98,40,189,128
462,680,553,775
93,571,178,660
455,385,550,483
602,35,687,123
68,292,164,389
198,15,283,100
471,494,557,580
10,560,79,650
353,73,441,160
208,762,291,847
81,794,182,895
167,912,265,1000
327,894,419,985
512,70,592,148
180,634,276,726
209,178,306,275
559,314,636,392
289,667,387,762
0,215,77,310
445,814,530,901
110,196,196,282
418,546,497,627
323,578,412,667
206,340,297,431
74,916,160,996
286,264,377,351
226,104,306,184
515,605,593,683
353,308,434,393
7,428,55,512
544,237,619,316
335,799,409,872
159,128,229,200
325,4,417,50
57,149,138,230
360,737,437,816
424,279,530,381
160,271,238,355
137,370,210,440
