33,459,117,545
673,710,765,806
280,21,364,101
65,74,154,168
516,364,610,457
125,779,219,873
300,589,386,679
395,559,488,658
26,723,111,812
452,98,544,192
106,670,189,756
213,410,303,504
36,609,117,693
255,896,343,987
192,259,276,349
611,423,705,517
456,460,548,551
904,669,980,755
535,846,625,938
136,534,234,637
454,241,544,333
364,182,445,266
770,577,856,663
493,660,575,745
69,197,154,281
793,902,876,983
147,338,233,423
773,788,859,871
684,36,763,114
42,369,123,449
419,827,500,909
567,279,651,364
306,472,384,557
796,97,872,175
495,560,576,650
582,523,664,603
274,212,351,295
780,690,863,772
849,210,928,288
320,794,398,872
713,502,791,579
176,116,253,194
887,772,976,863
844,513,925,596
27,289,107,364
838,406,917,488
367,438,450,525
636,801,712,879
369,76,446,149
637,595,716,677
160,891,235,970
646,335,725,415
690,871,765,950
576,153,655,231
867,850,950,931
189,717,262,793
624,914,711,989
774,313,847,389
240,540,311,619
680,144,754,216
914,141,977,215
425,12,491,83
933,889,1000,984
550,4,635,46
942,511,995,595
246,675,321,757
129,0,217,63
