353,521,444,615
24,415,108,503
238,592,332,689
163,757,252,854
30,639,117,729
522,835,615,927
263,707,348,792
149,647,231,731
137,437,229,530
166,194,253,284
636,860,719,945
110,88,192,173
247,476,333,567
353,634,435,718
478,602,562,688
96,849,184,945
18,527,97,605
36,175,130,271
257,366,332,443
182,306,268,391
103,563,186,649
10,854,74,937
528,724,603,802
20,43,107,124
798,153,875,233
180,22,266,109
218,874,291,950
481,477,558,556
811,938,892,1000
862,5,941,71
77,747,154,824
396,823,472,898
659,476,730,554
56,320,135,405
293,271,376,352
12,773,72,850
232,166,300,240
585,477,657,552
580,378,644,446
455,911,526,976
