111,833,195,924
754,48,838,130
202,740,283,825
542,534,621,617
892,498,977,582
429,51,506,126
309,761,384,842
117,199,198,283
188,560,262,633
826,705,900,783
411,312,487,390
404,683,477,764
584,266,659,343
250,23,324,96
608,428,682,502
426,764,497,839
8,225,57,310
701,246,777,327
726,746,793,817
51,554,125,629
82,459,150,530
648,159,713,229
774,311,842,383
707,424,784,501
924,699,989,774
704,589,766,657
545,112,622,189
265,293,333,361
161,358,227,429
274,829,344,902
831,561,895,629
839,3,930,52
674,5,759,50
