444,594,545,698
359,407,457,512
496,310,595,428
597,887,694,993
415,713,508,802
248,732,335,830
539,522,632,625
399,507,496,607
239,602,337,711
146,435,235,531
650,382,746,495
721,273,816,377
120,686,223,796
542,212,635,314
856,857,945,960
643,227,732,326
717,856,815,957
537,99,629,205
421,226,510,319
537,0,629,96
149,316,241,416
633,131,717,224
157,569,242,667
304,171,385,262
416,317,501,408
37,441,133,544
406,787,488,867
343,75,412,147
752,433,825,516
18,734,85,823
772,521,841,596
0,848,63,940
25,605,92,684
