116,105,225,216
713,337,815,444
587,557,690,669
357,483,470,592
234,472,340,579
309,379,422,497
903,220,994,315
27,43,134,158
62,488,163,586
378,581,486,694
546,688,660,804
577,433,670,528
566,125,661,220
703,79,796,182
267,626,359,718
1,292,101,402
408,333,513,445
178,2,271,95
530,295,627,406
749,0,840,86
356,696,449,802
67,181,154,280
155,555,245,641
507,19,591,103
80,359,179,461
206,199,283,276
895,303,987,395
0,197,67,293
489,570,575,658
816,148,898,242
602,0,685,77
545,215,635,306
745,175,823,268
495,482,599,572
135,307,218,390
162,673,236,750
287,5,371,72
492,902,566,978
424,771,505,852
89,610,173,697
264,46,344,131
368,53,442,130
917,931,991,999
11,408,88,498
8,588,87,682
