616,321,713,419
415,32,516,137
153,653,246,751
32,4,123,98
791,6,883,99
638,168,727,266
39,319,131,407
368,620,457,710
316,48,409,142
244,588,332,685
184,46,284,151
543,77,635,171
738,243,828,341
220,784,317,883
0,212,94,310
477,206,569,297
295,730,387,828
809,811,908,920
359,824,451,917
894,187,985,283
256,262,341,344
481,687,559,771
831,350,913,437
136,222,224,308
689,53,774,149
97,87,179,172
458,811,540,894
559,767,633,848
351,163,436,257
377,367,462,449
888,481,972,567
387,238,471,328
195,502,281,590
754,374,834,460
669,724,754,805
729,837,816,934
46,606,128,689
474,340,551,413
758,125,835,204
142,578,226,664
167,355,243,436
701,469,791,562
278,372,358,450
137,769,218,850
509,510,585,584
87,174,160,255
714,569,786,652
761,754,839,835
661,538,738,617
21,912,83,990
419,507,485,576
475,133,556,206
943,379,1000,472
193,127,286,207
388,912,465,988
