455,181,553,288
532,837,631,941
131,870,243,996
226,829,335,941
684,62,787,162
414,481,507,579
823,166,921,268
794,464,895,566
537,286,632,392
893,261,987,360
519,579,616,681
647,361,742,462
762,0,865,101
193,401,285,495
821,783,910,876
212,171,304,267
723,715,824,823
550,22,641,117
874,558,968,646
141,59,230,150
386,629,476,721
1,500,94,592
618,212,706,307
749,312,840,419
74,361,155,453
916,717,997,806
919,141,996,240
615,121,702,204
103,123,193,220
422,0,515,78
550,436,646,525
635,650,715,743
696,249,780,340
158,263,263,370
348,796,439,894
714,805,807,895
817,633,903,719
103,496,195,588
16,154,105,243
437,68,527,163
335,518,410,599
392,930,488,1000
185,553,260,633
5,80,58,172
358,718,452,802
565,678,644,770
30,698,102,774
0,296,60,399
898,9,985,99
650,0,737,58
312,398,395,475
832,699,916,787
561,174,631,250
568,504,656,584
520,93,596,173
261,332,338,411
3,611,50,711
929,863,999,951
296,445,379,525
