205,508,315,618
335,159,442,268
69,664,174,779
459,676,554,778
453,381,556,488
82,455,198,570
67,292,174,402
79,786,190,908
96,34,193,137
325,888,423,992
320,457,419,564
198,330,297,435
343,71,444,165
187,7,281,104
505,69,596,154
91,559,190,661
0,211,86,322
200,177,304,273
598,29,691,127
469,487,557,580
180,635,276,731
441,813,528,907
204,754,297,845
282,652,388,765
0,546,92,652
164,909,252,998
71,918,159,996
0,423,65,513
558,314,639,396
540,235,623,319
412,545,493,634
286,258,372,356
106,197,193,288
511,599,593,687
323,571,408,663
221,99,309,186
346,308,431,398
50,146,136,234
334,798,418,877
359,729,441,812
420,275,492,370
478,288,552,365
143,125,221,205
