129,155,238,274
798,462,902,573
186,275,280,373
458,483,558,592
95,519,193,617
765,85,859,184
284,193,386,303
518,112,607,204
96,284,186,381
384,256,482,349
664,763,755,855
394,148,485,240
641,31,734,132
0,589,98,701
620,493,708,585
393,875,500,993
349,725,444,829
805,1,890,86
213,498,303,592
175,868,260,958
367,479,461,571
325,556,408,650
76,675,166,767
15,201,102,308
156,20,245,107
102,771,191,862
410,791,497,882
284,43,370,134
182,796,273,886
22,753,102,845
260,750,337,846
307,374,385,458
3,509,78,596
382,384,453,463
722,198,800,283
582,450,651,528
