864,894,968,1000
763,757,840,840
262,686,349,774
695,554,783,639
620,880,701,961
653,231,732,310
432,250,517,335
228,934,317,1000
208,570,296,654
923,758,992,837
468,570,557,660
473,883,558,962
319,286,399,363
615,654,695,733
707,831,782,913
712,334,794,417
281,108,368,196
555,527,640,611
507,652,591,735
365,932,450,1000
263,8,346,70
842,815,920,907
575,815,651,894
150,726,238,813
783,928,861,1000
331,826,420,921
10,397,72,493
544,214,622,296
432,790,519,877
198,135,277,215
627,468,707,547
147,0,235,56
176,837,259,924
470,331,547,413
