624,375,697,456
780,741,851,814
380,371,451,448
637,587,706,661
750,921,831,994
674,471,752,553
58,349,133,425
408,884,490,967
339,704,414,780
90,769,167,848
340,541,410,616
430,153,510,237
389,41,464,120
19,277,91,353
132,395,215,481
883,911,964,989
208,179,291,257
214,457,279,528
458,496,534,571
682,688,755,766
258,265,342,354
36,528,114,605
70,4,141,78
83,654,158,735
0,764,63,849
472,88,540,161
130,491,198,564
480,251,555,323
274,10,344,83
729,587,794,658
487,389,559,462
443,302,515,375
121,850,189,919
358,780,426,850
616,910,701,991
881,364,946,429
9,660,83,737
151,227,220,301
714,2,791,40
187,69,260,143
0,462,66,544
518,870,588,938
522,935,605,998
185,324,254,391
