342,592,430,685
638,51,717,137
596,539,681,626
453,102,530,184
347,492,418,573
75,196,148,271
642,903,731,989
88,353,159,429
148,514,228,601
222,14,295,88
409,765,481,841
255,149,337,233
33,14,113,95
680,237,755,313
549,813,618,889
105,788,170,859
903,295,994,384
4,689,75,765
598,702,678,779
769,902,854,988
200,815,280,899
584,426,663,508
493,654,563,728
593,626,671,701
367,173,438,251
755,467,849,557
200,709,274,785
726,1,825,93
471,189,550,269
769,227,860,315
700,766,782,845
242,930,353,1000
827,606,901,677
416,238,493,322
654,344,738,436
418,843,486,912
919,421,1000,516
264,472,335,549
497,293,575,372
926,655,997,738
759,560,840,640
162,622,236,694
525,376,603,458
847,0,909,55
633,785,704,855
912,576,980,642
258,82,327,150
107,427,170,489
