369,192,455,274
131,193,212,278
800,184,884,271
220,553,296,628
546,463,626,544
562,575,639,654
564,172,633,252
216,157,300,247
279,386,361,472
515,34,593,111
147,469,218,555
861,86,943,168
205,45,286,124
790,0,876,72
617,841,695,922
396,533,470,615
374,710,446,786
678,672,756,752
714,222,797,300
563,929,636,999
774,85,849,162
716,305,799,386
186,840,265,923
792,377,862,447
836,278,911,353
473,727,547,805
76,578,152,652
451,0,527,63
726,505,802,582
331,507,390,574
24,630,95,704
848,417,917,488
373,858,446,935
92,778,173,859
737,787,818,867
643,313,708,382
374,394,446,474
821,847,895,921
647,768,724,844
116,693,189,767
702,124,780,202
116,874,178,939
389,779,464,850
816,767,892,841
336,55,411,136
293,684,368,761
742,937,819,1000
634,145,704,219
60,511,123,575
478,545,546,614
936,732,1000,814
636,0,712,57
905,329,968,397
891,802,965,876
694,405,762,478
717,855,794,923
646,555,720,625
872,489,940,558
220,663,285,732
144,955,239,1000
780,637,847,698
935,447,1000,521
4,467,56,541
394,956,475,1000
585,750,651,816
1,711,78,791
