589,555,690,665
714,340,808,437
900,216,996,315
29,51,137,150
580,434,671,523
316,381,417,486
69,486,168,584
237,475,334,572
525,299,620,393
269,624,358,714
362,483,471,589
408,337,507,436
7,292,102,399
120,109,225,214
79,360,181,462
375,584,482,692
704,89,793,176
177,6,270,99
565,130,655,218
807,154,897,246
538,216,631,306
550,690,661,801
489,568,579,660
352,698,453,804
66,185,159,279
890,308,984,398
283,3,376,81
0,200,74,299
599,2,688,80
158,553,244,637
513,17,593,103
210,200,285,277
747,1,839,80
360,54,447,141
10,797,80,877
745,182,827,268
163,671,240,747
5,592,89,684
5,703,80,791
489,900,571,981
145,306,226,387
818,341,899,424
0,404,92,499
