733,245,837,345
790,8,880,100
617,323,709,417
895,190,988,284
371,620,456,710
540,86,632,173
888,483,968,573
6,214,88,306
135,216,231,308
633,175,725,263
36,11,121,97
751,372,835,461
251,591,331,678
196,503,277,588
349,164,444,257
156,654,241,742
255,257,336,343
381,239,475,331
834,349,912,435
463,809,544,892
684,59,775,148
358,826,446,917
219,781,315,880
293,727,386,823
812,820,902,916
42,321,130,409
187,56,281,148
559,764,638,846
416,41,509,134
383,365,466,452
93,92,178,175
481,686,562,770
271,368,352,450
317,56,403,145
176,356,243,429
478,212,566,304
140,575,228,659
668,720,754,805
698,470,788,562
661,538,738,618
7,908,91,993
44,602,133,687
503,504,583,584
140,768,222,846
723,843,815,935
474,333,548,411
527,3,607,74
389,912,472,988
87,173,166,250
756,123,843,205
481,135,562,212
