822,480,906,565
622,346,720,445
736,243,825,333
258,771,337,854
405,612,494,706
541,578,638,683
375,180,475,282
461,499,552,595
402,314,496,408
508,388,614,495
174,705,256,793
409,68,504,165
407,414,503,513
189,237,281,340
589,510,675,600
310,11,403,100
607,863,694,954
677,5,773,93
444,3,538,75
227,105,316,193
206,529,290,611
16,5,110,91
84,503,172,601
19,341,118,430
269,168,355,253
121,642,194,720
219,437,310,528
91,245,179,337
455,254,546,346
125,358,220,461
162,34,257,127
12,248,97,344
580,643,685,750
55,69,152,150
874,2,958,66
69,144,152,222
829,64,925,153
507,221,589,302
29,682,116,767
167,426,241,504
615,90,684,163
900,108,978,191
