148,900,249,998
696,601,792,701
575,3,664,73
702,109,796,200
459,915,553,998
698,746,789,842
815,780,904,873
526,516,613,609
709,201,806,294
915,18,999,121
6,471,103,572
884,414,981,519
64,819,170,923
116,604,206,697
158,282,249,379
338,337,434,439
607,684,696,775
366,461,463,568
854,925,957,1000
911,282,996,385
0,663,105,762
787,467,875,558
430,759,530,862
759,867,863,967
612,344,697,436
444,272,531,365
16,337,115,436
309,692,399,785
176,781,269,878
167,499,269,605
599,181,688,269
514,716,597,801
494,73,581,160
236,431,328,529
817,657,904,747
258,274,357,376
892,838,962,918
108,386,206,490
0,568,86,665
304,562,404,673
824,315,917,414
278,865,376,956
464,424,563,530
348,55,437,148
416,610,509,709
613,572,697,661
246,35,343,141
818,58,906,143
0,770,69,862
105,705,204,803
926,646,994,726
332,148,421,239
147,42,234,131
383,832,484,935
267,788,353,874
923,527,999,620
718,310,806,400
806,154,889,235
876,118,960,208
552,289,634,371
217,608,293,691
609,96,690,178
896,198,985,286
405,192,485,274
666,505,735,585
820,232,906,312
469,659,551,741
562,409,643,490
349,242,434,327
422,0,516,67
256,179,349,268
617,931,701,1000
