883,547,971,646
496,645,579,733
722,446,812,542
688,314,772,404
2,488,91,583
553,909,644,998
617,166,697,253
185,639,265,729
608,723,699,814
56,553,140,631
832,477,915,565
630,427,717,515
765,549,855,643
636,506,715,587
556,246,644,335
476,271,561,356
580,361,674,453
257,743,332,825
774,216,848,296
717,679,802,770
513,124,595,206
379,280,455,359
864,866,947,950
0,693,67,788
689,115,766,197
872,244,948,323
667,597,745,676
464,926,545,996
487,787,567,864
629,640,711,725
274,669,351,748
876,338,968,430
766,869,841,942
46,789,112,865
787,646,864,724
