793,457,904,581
768,86,860,186
103,515,192,613
130,158,238,263
283,198,387,301
662,763,754,854
4,594,98,693
809,10,889,84
190,281,276,368
394,263,483,354
10,209,99,304
102,292,187,383
458,478,553,584
215,499,301,588
352,730,442,828
152,25,247,114
395,155,480,239
622,494,708,578
78,675,168,765
371,479,457,566
413,794,488,874
393,876,509,995
636,37,732,136
176,871,259,951
189,794,270,878
98,772,184,863
517,115,610,204
277,46,375,136
305,373,377,454
327,560,408,645
2,505,80,586
16,761,99,848
261,758,338,838
378,382,454,459
