230,833,328,934
414,484,504,577
536,840,629,935
194,401,285,495
647,365,746,470
134,876,241,987
795,465,892,566
5,498,96,593
896,268,984,363
534,287,637,390
455,190,557,288
70,367,161,456
724,716,819,814
139,63,229,152
527,586,612,675
385,628,474,713
346,796,438,890
760,4,858,106
690,245,789,342
209,175,304,272
627,653,715,746
435,71,528,169
357,711,450,803
750,319,846,419
619,216,702,303
821,173,915,265
682,69,781,163
100,130,189,221
16,150,112,245
875,553,960,644
166,272,268,374
917,149,998,242
814,628,901,719
823,785,905,868
110,494,199,585
713,809,804,899
335,518,411,601
399,927,488,1000
557,436,648,525
549,31,641,119
911,717,994,805
0,303,66,401
0,84,66,168
895,12,983,104
184,551,269,636
320,395,403,478
270,32,349,111
570,493,661,579
563,677,647,769
36,698,110,774
514,95,598,179
420,0,515,78
265,331,347,414
