55,488,156,594
136,558,240,668
436,558,541,671
667,4,766,116
749,72,842,176
686,776,785,880
861,50,947,137
601,708,703,814
294,307,400,417
328,596,430,702
476,840,576,942
186,738,293,851
501,738,597,837
34,595,132,701
246,26,351,132
541,524,648,633
205,241,311,348
62,0,157,96
446,71,549,176
780,353,879,462
364,2,460,100
86,782,183,884
356,485,456,591
565,417,668,527
408,672,511,776
249,531,347,632
530,137,632,250
191,347,290,447
855,425,948,520
225,131,330,237
402,275,505,381
117,168,221,272
679,386,776,486
177,857,268,948
112,277,208,371
812,639,910,735
157,443,263,551
840,534,930,628
650,482,753,592
835,155,925,247
722,178,822,283
786,739,883,834
270,419,375,526
111,666,212,769
484,352,587,460
887,318,972,405
591,315,689,420
504,247,605,351
757,463,851,557
380,768,489,878
868,804,959,898
459,462,555,558
699,285,798,389
144,63,243,163
333,104,442,211
815,260,897,341
308,707,406,806
216,632,324,742
614,218,713,320
49,106,137,192
774,838,870,930
87,389,182,478
282,811,381,907
