657,166,744,262
665,763,757,870
230,10,333,121
456,588,544,685
534,299,618,389
38,470,128,564
633,259,717,351
789,49,858,127
78,626,176,729
87,250,179,351
628,621,711,707
691,72,771,157
59,725,161,830
459,223,551,321
159,324,254,428
765,137,840,218
411,63,501,153
139,792,234,890
63,360,158,461
406,426,498,524
183,589,281,694
727,587,806,670
430,688,524,789
306,461,400,562
278,191,377,289
496,495,567,571
473,839,575,943
285,565,373,657
434,327,523,422
567,198,650,286
514,403,589,479
362,250,460,351
336,360,427,458
114,532,207,626
262,296,350,386
384,152,481,255
203,121,303,221
488,130,574,217
231,753,327,853
312,93,404,189
404,781,490,870
219,852,317,942
322,821,406,907
329,715,424,816
163,695,259,792
182,217,276,314
262,660,359,762
140,428,229,519
581,809,665,896
621,6,703,89
240,388,333,484
652,530,729,610
526,38,602,120
384,525,469,612
535,659,615,741
124,163,203,243
45,96,128,178
363,620,457,717
512,754,597,836
566,574,633,643
