643,49,744,155
824,172,921,271
868,63,958,152
141,186,234,288
234,796,326,892
48,704,137,800
755,51,854,161
427,564,534,684
189,893,288,993
160,699,255,798
343,779,440,883
304,879,402,976
187,100,274,190
422,69,528,178
447,276,550,385
318,583,419,690
239,485,343,594
100,299,203,407
85,607,177,704
852,860,933,948
269,684,364,781
542,71,638,173
64,398,163,502
460,779,559,875
250,184,353,293
194,590,292,689
122,805,213,894
34,211,119,297
130,497,228,597
67,104,160,199
479,473,580,573
78,899,175,1000
27,510,119,612
362,488,458,583
304,401,386,486
106,6,199,98
