270,553,362,657
848,703,921,785
108,753,199,847
530,594,614,684
692,389,785,487
406,451,489,543
136,911,228,995
81,342,166,438
636,322,726,413
116,508,195,600
310,196,411,307
412,189,496,285
169,817,258,910
74,843,163,933
564,507,647,595
208,224,299,323
430,611,514,702
304,467,391,560
343,378,431,471
142,151,238,258
295,719,383,814
423,854,507,948
493,682,580,774
600,415,682,501
15,270,102,363
818,285,911,381
674,885,763,980
13,777,94,865
172,576,261,672
578,251,659,335
661,492,746,579
6,525,104,629
398,698,481,791
504,430,585,522
459,768,547,859
269,811,351,900
722,555,810,648
800,783,887,878
609,161,698,255
712,807,798,899
765,870,845,956
470,524,549,610
338,633,422,719
590,661,671,749
512,174,599,268
822,540,898,629
233,902,311,985
852,457,935,545
481,278,560,361
617,815,703,908
789,375,882,480
545,346,617,424
886,367,973,462
52,176,127,259
143,413,228,504
912,922,1000,991
855,190,942,285
50,693,132,780
899,770,975,856
383,298,456,378
923,273,1000,367
0,361,59,457
250,401,325,486
487,927,570,1000
0,98,56,194
690,644,761,725
563,758,632,836
790,638,860,716
935,683,1000,765
679,241,752,322
927,909,992,999
913,531,984,609
524,848,602,929
