314,28,397,125
66,806,140,894
57,505,140,598
73,614,143,690
152,762,227,847
149,452,223,541
70,707,142,790
413,705,489,791
323,562,396,647
135,49,213,142
51,193,129,282
243,400,323,490
584,294,669,389
496,457,572,543
148,349,221,436
326,451,403,541
499,351,572,437
234,898,313,986
154,664,223,743
60,308,131,391
496,660,570,743
327,753,406,842
152,855,231,940
227,8,307,75
326,343,405,434
322,659,400,744
322,144,400,229
232,197,309,285
412,802,487,888
586,192,669,289
241,710,312,792
415,902,486,983
508,755,581,836
405,84,486,177
238,611,305,686
409,514,483,598
589,497,672,587
587,393,664,481
239,305,306,384
323,252,395,333
69,908,142,990
499,847,572,927
419,401,487,483
586,596,681,700
498,553,579,644
494,144,570,231
412,198,486,281
588,806,656,890
585,96,652,181
500,34,577,124
152,154,219,232
237,100,304,178
244,507,310,583
0,848,59,941
0,453,55,547
0,34,56,137
503,250,569,328
0,754,60,846
158,565,218,635
