573,416,669,517
840,144,929,246
209,237,313,344
435,558,538,662
137,557,246,664
412,670,514,771
703,283,799,382
190,741,295,851
228,132,326,233
557,916,663,991
546,522,648,626
592,320,695,420
446,70,548,177
245,528,350,629
300,303,402,410
484,350,588,454
176,848,266,946
617,216,711,314
813,635,908,737
500,731,597,835
361,492,456,589
747,75,849,178
30,591,140,700
654,492,750,591
730,557,839,665
86,778,188,880
56,0,164,100
407,275,501,379
362,9,465,88
333,98,441,215
215,633,322,743
247,29,353,131
686,774,784,876
631,601,724,698
707,667,809,770
125,164,222,266
502,242,607,346
363,871,462,978
0,294,99,408
106,663,217,775
56,488,158,590
662,14,762,99
196,346,288,443
858,44,946,142
782,355,879,455
531,140,632,243
682,388,776,482
331,596,432,693
250,925,356,997
723,176,831,285
916,217,1000,314
868,798,961,900
141,57,247,159
860,425,951,522
599,703,706,811
890,695,986,800
656,868,758,983
71,878,172,983
476,833,572,934
387,766,494,876
14,708,108,804
269,422,368,526
840,905,949,998
163,450,261,558
471,460,552,551
818,257,895,340
760,464,847,556
934,502,1000,593
889,323,970,412
851,533,929,625
796,740,884,830
911,598,1000,700
