29,745,112,827
714,331,799,415
336,834,420,916
759,750,841,835
47,505,121,581
153,415,224,489
437,250,514,335
262,0,344,82
206,335,289,417
90,601,168,685
320,282,404,366
372,414,441,486
98,274,170,343
194,493,276,569
39,844,116,924
620,652,698,740
280,112,361,195
188,252,261,328
706,823,785,912
98,145,180,228
417,500,496,579
374,172,446,250
822,541,898,616
182,837,259,915
658,226,733,305
3,397,65,488
59,24,135,98
576,810,661,894
561,530,646,612
259,684,351,777
283,481,358,557
542,210,625,291
17,403,71,478
154,722,243,815
480,882,558,958
918,750,987,829
656,473,733,558
695,555,782,641
619,878,705,961
208,568,299,662
474,577,548,661
510,652,585,731
514,151,583,222
145,7,244,50
207,134,274,200
440,793,530,881
404,661,478,734
579,407,658,489
839,828,918,905
860,904,960,992
778,927,866,1000
228,931,312,1000
153,0,231,62
367,934,445,999
66,40,136,89
497,409,576,483
500,481,567,546
