263,163,335,232
415,765,490,842
684,237,754,312
204,815,282,892
223,17,305,99
44,18,108,98
268,465,345,543
453,104,534,184
640,907,733,993
598,545,687,625
792,907,853,968
161,516,233,588
106,786,175,859
77,194,157,275
543,811,627,889
633,53,723,142
351,493,424,570
601,702,677,778
343,591,439,690
774,231,863,315
370,179,440,252
414,841,492,912
762,473,847,555
259,925,344,1000
762,559,843,638
87,349,170,427
419,238,497,315
201,707,277,784
159,619,233,690
826,606,901,680
925,423,1000,511
843,372,924,449
908,294,987,371
699,764,782,843
13,688,75,768
729,4,815,73
36,35,115,87
8,677,59,779
665,348,749,432
726,635,810,719
843,106,930,190
599,624,680,703
916,568,984,645
462,914,529,981
474,190,556,270
525,373,611,462
586,433,663,508
473,367,552,446
504,293,583,372
637,784,707,851
773,73,843,142
41,131,105,196
924,663,988,735
257,85,331,155
751,389,829,464
107,427,168,487
533,241,604,312
