840,768,914,844
304,91,393,178
863,666,946,746
69,97,141,176
530,849,607,925
872,855,957,936
308,203,385,290
201,655,275,729
764,882,852,966
147,79,238,170
563,940,655,993
396,49,477,128
750,508,830,590
179,542,265,629
425,644,494,712
106,830,180,900
78,335,165,426
144,194,218,262
261,337,333,413
667,889,761,975
642,398,731,485
693,749,768,825
438,711,518,794
47,655,139,746
921,140,1000,220
313,808,375,870
3,166,61,255
543,503,621,582
409,151,481,220
131,420,209,496
311,369,393,452
637,789,722,876
816,2,897,69
335,280,421,365
810,200,882,281
626,182,712,264
99,753,176,827
744,51,828,132
659,99,744,182
524,333,598,405
38,240,119,320
851,50,926,117
781,328,850,393
695,250,769,324
14,254,73,336
10,3,53,85
797,99,884,185
778,211,874,304
501,403,570,468
18,7,66,81
611,544,681,614
48,672,117,752
482,462,552,528
