415,531,491,608
335,630,412,714
494,850,563,925
519,464,601,542
841,441,914,518
793,41,882,125
778,861,859,939
254,882,333,957
747,585,830,665
908,835,989,916
197,653,278,736
160,434,250,524
732,470,805,536
173,546,253,639
353,722,437,801
217,769,304,854
369,857,452,940
802,194,884,270
612,372,687,444
430,640,504,712
16,100,65,177
829,322,907,400
661,714,744,794
368,265,445,341
624,489,709,564
47,667,129,751
275,437,358,512
912,176,986,253
629,599,718,686
542,613,626,701
32,311,87,388
471,383,554,472
223,51,302,126
451,223,529,306
713,345,790,419
582,904,671,987
470,750,534,820
11,571,102,667
298,37,379,98
54,812,135,897
671,61,752,136
517,185,609,279
759,754,836,842
173,294,252,371
885,558,949,623
61,949,166,1000
592,852,659,920
87,298,161,376
847,928,926,992
893,33,965,101
305,536,371,602
770,691,845,767
78,937,155,1000
313,252,386,328
29,587,90,667
