292,65,406,187
310,884,406,980
141,182,240,289
448,273,555,391
488,166,601,276
250,181,355,284
391,675,504,785
479,469,580,575
648,562,763,675
79,905,176,994
22,505,118,607
237,799,327,892
341,296,430,389
416,874,518,976
244,483,344,592
346,786,440,882
572,764,668,867
605,166,703,269
103,292,204,395
317,588,410,684
643,42,753,161
201,896,288,987
910,462,997,557
746,363,846,479
678,256,765,363
505,659,616,771
2,315,87,408
622,670,710,771
187,100,275,188
835,165,921,270
855,373,944,464
277,689,369,782
532,69,637,177
130,494,232,595
767,569,857,662
159,702,256,798
733,674,821,768
428,566,537,676
635,370,741,474
709,158,822,266
529,862,624,957
62,406,156,504
540,567,637,662
757,55,862,166
71,104,154,194
689,461,811,579
896,268,987,366
782,266,884,374
527,379,614,472
464,772,566,874
644,878,727,965
30,204,116,294
123,810,209,897
586,461,689,565
48,710,139,803
902,772,977,854
880,559,990,666
812,466,905,556
415,63,525,177
863,63,959,159
1,623,74,722
214,5,313,76
