790,467,900,575
2,674,117,799
821,362,921,465
842,656,954,765
724,798,815,900
86,875,190,980
207,741,317,845
575,525,676,628
767,580,873,684
902,446,997,544
388,896,491,986
0,924,71,994
610,426,705,525
679,495,786,602
35,153,146,267
224,616,340,729
336,178,457,292
558,647,650,737
346,591,455,700
462,563,577,669
97,351,188,444
658,613,760,712
517,346,621,450
276,932,380,1000
0,271,113,386
586,16,699,128
290,808,402,920
567,124,675,233
486,447,593,553
294,410,392,504
138,129,255,242
737,286,849,393
427,662,554,779
203,311,307,416
717,400,809,490
637,723,732,817
363,64,484,182
912,835,997,938
405,779,512,886
828,767,925,862
191,850,291,953
739,688,839,784
116,660,223,761
658,205,753,300
323,693,420,806
759,170,860,270
181,33,274,128
406,372,506,476
379,487,477,584
536,233,645,331
880,557,975,651
681,88,781,202
700,11,810,85
631,316,731,415
0,806,106,911
137,543,249,649
431,259,536,366
125,260,207,344
513,747,629,851
66,56,161,152
489,849,610,963
793,73,878,172
847,266,937,357
0,384,88,476
223,208,327,308
931,342,994,441
466,156,559,251
258,512,361,614
581,928,680,1000
281,16,380,93
